yrke,yrke_navn,hovedgruppe,hovedgruppe_navn,yrkesgruppe,yrkesgruppe_navn,lonnstakere,lonnstakere_start,vekst_antall,vekst_pst,median_lonn_start,reallonn_start,reallonn_slutt,lonn_vekst_pst,reallonn_vekst_pst,endring_bruddkvartal,median_lonn,median_lonn_kvinner,median_lonn_menn,gjennomsnittsalder,avtalt_arbeidstid,kvinner,menn,kvinneandel,under_40,fra_40_til_54,fra_55,andel_55plus,sykefravaer_pst,sykefravaer_aar,sammenlignbar,kvartal_start,kvartal_slutt
5223,Butikkmedarbeidere,5,Salgs- og serviceyrker,52,Salgsyrker,170281,166234,4047,0.024345200139562317,29000.0,39775.11111111111,42120.0,0.4524137931034482,0.058953672871924434,-1957,42120.0,41760.0,42810.0,35.8,17.3,103393,66888,0.6071904675213324,125269,25393,19619,0.11521543801128722,5.6,2025,true,2016K2,2026K2
5311,Barnehage- og skolefritidsassistenter mv.,5,Salgs- og serviceyrker,53,Pleie- og omsorgsarbeidere,96475,89083,7392,0.0829787950562959,30130.0,41324.968888888885,41610.0,0.3810155990706936,0.006897309756662695,966,41610.0,41610.0,41180.0,40.0,22.5,78405,18070,0.8126975900492356,50447,27152,18876,0.19565690593417984,9.2,2025,true,2016K2,2026K2
5321,Helsefagarbeidere,5,Salgs- og serviceyrker,53,Pleie- og omsorgsarbeidere,95278,92749,2529,0.027267140346526553,37520.0,51460.76444444444,56770.0,0.5130597014925373,0.10317055358334715,-578,56770.0,56850.0,56420.0,44.6,23.9,78170,17108,0.8204412351224837,36700,29705,28873,0.3030395264384223,10.3,2025,true,2016K2,2026K2
2422,Høyere saksbehandlere i offentlig og privat virksomhet,2,Akademiske yrker,24,"Rådgivere innen økonomi, administrasjon og salg",92092,65359,26733,0.40901788583056664,42920.0,58867.16444444444,61970.0,0.4438490214352284,0.05270910506457027,44,61970.0,60180.0,65710.0,46.6,35.2,60252,31840,0.6542587846935674,28850,35727,27515,0.2987773096468749,5.1,2025,true,2016K2,2026K2
2341,Grunnskolelærere,2,Akademiske yrker,23,Undervisningsyrker,82006,78106,3900,0.049932143497298576,42220.0,57907.07555555555,58830.0,0.3934154429180483,0.015938025458719585,770,58830.0,58790.0,58860.0,42.7,31.4,59808,22198,0.729312489330049,36899,28567,16540,0.20169255908104286,5.7,2025,true,2016K2,2026K2
5329,Andre pleiemedarbeidere,5,Salgs- og serviceyrker,53,Pleie- og omsorgsarbeidere,72734,62931,9803,0.15577378398563502,33580.0,46056.83555555555,48970.0,0.45830851697438946,0.06325151107983684,635,48970.0,48330.0,50870.0,38.5,15.8,55283,17451,0.760070943437732,47104,13509,12121,0.1666483350290098,6.7,2025,true,2016K2,2026K2
9112,Renholdere i bedrifter,9,"Renholdere, hjelpearbeidere mv.",91,Renholdere mv.,60326,61647,-1321,-0.021428455561503412,29170.0,40008.27555555555,41450.0,0.4209804593760713,0.03603565573433598,-768,41450.0,41430.0,41510.0,45.5,21.8,47226,13100,0.7828465338328415,21694,23806,14826,0.24576467857971687,8.2,2025,true,2016K2,2026K2
2223,Sykepleiere,2,Akademiske yrker,22,Medisinske yrker,59306,54847,4459,0.08129888599194124,41320.0,56672.67555555555,63050.0,0.5258954501452082,0.11252908711170395,-1269,63050.0,62580.0,66740.0,39.7,28.1,52979,6327,0.8933160219876572,32502,16200,10604,0.1788014703402691,8.4,2025,true,2016K2,2026K2
4110,Kontormedarbeidere,4,Kontoryrker,41,Kontormedarbeidere,53665,64302,-10637,-0.16542253740163604,34430.0,47222.65777777777,50000.0,0.4522218995062446,0.058813763411876385,-1247,50000.0,49520.0,51590.0,45.0,28.0,40402,13263,0.7528556787477872,21278,15879,16508,0.30761203764092054,5.9,2025,true,2016K2,2026K2
7115,Tømrere og snekkere,7,Håndverkere,71,Byggearbeidere,44400,47668,-3268,-0.06855752286649319,33450.0,45878.533333333326,49190.0,0.4705530642750373,0.07217900020052959,-2797,49190.0,44170.0,49300.0,40.1,35.8,863,43537,0.019436936936936936,21645,15054,7701,0.17344594594594595,6.3,2025,true,2016K2,2026K2
3322,Selgere (engros),3,Høyskoleyrker,33,"Medarbeidere innen økonomi, administrasjon og salg",44261,43669,592,0.01355652751379699,43250.0,59319.777777777774,64580.0,0.4931791907514451,0.088675689951637,-406,64580.0,59660.0,66670.0,45.1,34.9,13398,30863,0.30270441246243873,16510,16036,11715,0.2646799665619846,4.1,2025,true,2016K2,2026K2
4321,Lagermedarbeidere og material-forvaltere,4,Kontoryrker,43,Økonomi- og logistikkmedarbeidere,37864,34681,3183,0.0917793604567343,34280.0,47016.92444444444,48840.0,0.4247374562427071,0.038774878984475514,-1094,48840.0,46790.0,49330.0,40.8,30.8,7188,30676,0.18983731248679483,20101,10618,7145,0.188701669131629,6.3,2025,true,2016K2,2026K2
1120,Administrerende direktører,1,Ledere,11,Politikere og toppledere,37575,38134,-559,-0.014658834635758122,56490.0,77479.17333333332,83570.0,0.47937688086386965,0.07861243744125312,-330,83570.0,75000.0,87540.0,51.4,33.8,9769,27806,0.25998669328010643,5795,15367,16413,0.4368063872255489,3.8,2025,true,2016K2,2026K2
1420,Varehandelssjefer,1,Ledere,14,"Ledere i hotell, restaurant, varehandel mv.",34355,30212,4143,0.1371309413478088,40430.0,55451.99111111111,55000.0,0.3603759584466979,-0.008151034833094428,-229,55000.0,50000.0,62240.0,44.9,34.7,17331,17024,0.5044680541405909,12508,13046,8801,0.25617814000873235,5.8,2025,true,2016K2,2026K2
2342,Førskole-/barnehagelærere,2,Akademiske yrker,23,Undervisningsyrker,34321,29749,4572,0.1536858381794346,37200.0,51021.86666666666,53630.0,0.44166666666666665,0.05111795204147773,-70,53630.0,53630.0,52470.0,40.7,35.0,30645,3676,0.8928935637073512,17158,12511,4652,0.13554383613531074,9.4,2025,true,2016K2,2026K2
7411,Elektrikere,7,Håndverkere,74,"Elektrikere, elektronikere mv.",34159,27685,6474,0.23384504244175552,40190.0,55122.817777777775,56640.0,0.4093057974620553,0.027523669568899622,-8,56640.0,50980.0,56830.0,36.0,35.5,1276,32883,0.037354723498931465,21727,7560,4872,0.14262712608682923,4.7,2025,true,2016K2,2026K2
2511,Systemanalytikere/-arkitekter,2,Akademiske yrker,25,IKT-rådgivere,34084,20171,13913,0.6897526151405484,54170.0,74297.16444444444,76610.0,0.41425143068118886,0.031129526582202027,-362,76610.0,71250.0,78610.0,43.2,37.0,9117,24967,0.26748621053866917,14622,12828,6634,0.19463677972069007,3.0,2025,true,2016K2,2026K2
2221,Spesialsykepleiere,2,Akademiske yrker,22,Medisinske yrker,30567,27032,3535,0.13077093814738094,44010.0,60362.159999999996,65770.0,0.4944330833901387,0.08958990201808548,299,65770.0,65040.0,72240.0,47.1,30.6,27264,3303,0.891942290705663,8541,12219,9807,0.32083619589753654,7.9,2025,true,2016K2,2026K2
2310,Universitets- og høyskolelektorer/-lærere,2,Akademiske yrker,23,Undervisningsyrker,30272,26644,3628,0.13616574087974787,45950.0,63022.97777777777,64740.0,0.4089227421109902,0.02724438423516795,-1508,64740.0,62970.0,67080.0,44.5,27.4,16146,14126,0.5333641649048626,13147,9877,7248,0.2394291754756871,3.5,2025,true,2016K2,2026K2
3119,Andre ingeniører,3,Høyskoleyrker,31,Ingeniører mv.,29790,24365,5425,0.2226554483890828,48510.0,66534.15999999999,69000.0,0.4223871366728509,0.03706126296627188,377,69000.0,66730.0,69700.0,44.5,36.3,6232,23558,0.20919771735481704,11255,11045,7490,0.25142665323934205,3.6,2025,true,2016K2,2026K2
8160,Operatører innen næringsmiddelproduksjon,8,"Prosess- og maskinoperatører, transportarbeidere mv.",81,Prosess- og maskinoperatører,27762,22753,5009,0.22014679382938507,31790.0,43601.75111111111,44890.0,0.4120792702107581,0.029545806213287618,-1151,44890.0,43440.0,45880.0,40.6,31.3,10509,17253,0.37853901015776964,14074,9130,4558,0.1641812549528132,6.4,2025,true,2016K2,2026K2
2330,Lektorer mv. (videregående skole),2,Akademiske yrker,23,Undervisningsyrker,27530,26816,714,0.02662589498806689,44980.0,61692.56888888888,62180.0,0.38239217429968875,0.007900969596338348,212,62180.0,62400.0,61930.0,47.3,31.7,15676,11854,0.5694151834362514,7755,11238,8537,0.31009807482746093,4.5,2025,true,2016K2,2026K2
8332,Lastebil- og trailersjåfører,8,"Prosess- og maskinoperatører, transportarbeidere mv.",83,Transportarbeidere og operatører av mobile maskiner mv.,27089,25168,1921,0.07632708200890015,34040.0,46687.75111111111,48020.0,0.41069330199764975,0.02853529795680898,-395,48020.0,45590.0,48140.0,45.3,34.6,1145,25944,0.042268079294178446,9643,9271,8175,0.30178301155450554,6.5,2025,true,2016K2,2026K2
2142,Sivilingeniører (bygg og anlegg),2,Akademiske yrker,21,"Realister, sivilingeniører mv.",26740,19361,7379,0.38112700790248444,54310.0,74489.18222222221,77700.0,0.43067575032222427,0.0431044841947521,71,77700.0,74270.0,78500.0,44.5,36.8,5487,21253,0.20519820493642482,10666,9368,6706,0.25078534031413613,3.3,2025,true,2016K2,2026K2
1219,Andre administrative ledere,1,Ledere,12,Administrative og merkantile ledere,26364,19521,6843,0.3505455663132011,55920.0,76697.38666666666,79200.0,0.41630901287553645,0.032629708026557847,255,79200.0,74140.0,85310.0,51.2,34.1,12769,13595,0.48433469883174024,3569,11749,11046,0.4189804278561675,3.5,2025,true,2016K2,2026K2
5131,Servitører,5,Salgs- og serviceyrker,51,Yrker innen personlig tjenesteyting,24502,19756,4746,0.24023081595464668,25660.0,35194.11555555555,38160.0,0.48713951675759937,0.08427216873123755,-1138,38160.0,37680.0,38970.0,32.3,17.0,14890,9612,0.6077054934291078,19889,3179,1434,0.05852583462574484,4.7,2025,true,2016K2,2026K2
5120,Kokker,5,Salgs- og serviceyrker,51,Yrker innen personlig tjenesteyting,23337,19096,4241,0.2220883954754922,30000.0,41146.666666666664,43000.0,0.43333333333333335,0.04504212572909916,-503,43000.0,43370.0,42700.0,38.9,27.7,9663,13674,0.4140635043064661,13220,6944,3173,0.1359643484595278,6.2,2025,true,2016K2,2026K2
5153,Vaktmestre,5,Salgs- og serviceyrker,51,Yrker innen personlig tjenesteyting,22832,21087,1745,0.08275240669606876,33640.0,46139.12888888888,48680.0,0.44708680142687274,0.055069767728601615,-694,48680.0,47360.0,48730.0,49.1,26.9,2820,20012,0.12351086194814295,6046,6807,9979,0.43706201822004204,5.5,2025,true,2016K2,2026K2
7231,Bilmekanikere,7,Håndverkere,72,Metall- og maskinarbeidere,22766,19033,3733,0.1961330321021384,34990.0,47990.72888888889,49170.0,0.40525864532723643,0.024572894357187902,-1501,49170.0,44140.0,49360.0,36.8,35.1,730,22036,0.03206536062549416,13912,5691,3163,0.13893525432662743,5.3,2025,true,2016K2,2026K2
7233,Anleggsmaskin- og industrimekanikere,7,Håndverkere,72,Metall- og maskinarbeidere,22629,19766,2863,0.14484468278862694,37360.0,51241.31555555555,54510.0,0.45904710920770886,0.06379001805487539,64,54510.0,48490.0,54890.0,38.7,35.3,1190,21439,0.052587387865128815,12422,5883,4324,0.1910822396040479,5.0,2025,true,2016K2,2026K2
2224,Vernepleiere,2,Akademiske yrker,22,Medisinske yrker,22488,15049,7439,0.49431855937271574,40470.0,55506.853333333325,61260.0,0.513713862120089,0.1036475015457552,90,61260.0,60310.0,63860.0,41.1,27.4,16837,5651,0.7487104233368908,11177,7162,4149,0.1844983991462113,9.2,2025,true,2016K2,2026K2
2519,Andre programvare- og applikasjonsutviklere,2,Akademiske yrker,25,IKT-rådgivere,21828,13438,8390,0.624348861437714,51000.0,69949.33333333333,76750.0,0.5049019607843137,0.0972227517059967,-53,76750.0,73000.0,78090.0,40.6,36.7,5067,16761,0.23213304013194064,11452,7255,3121,0.1429814916620854,2.8,2025,true,2016K2,2026K2
9412,Kjøkkenassistenter,9,"Renholdere, hjelpearbeidere mv.",94,Kjøkkenassistenter,20919,20438,481,0.023534592425873413,26590.0,36469.66222222222,38730.0,0.4565626175253854,0.06197857726251366,-704,38730.0,39200.0,37690.0,39.9,18.2,14150,6769,0.6764185668531001,12183,5218,3518,0.16817247478368946,6.0,2025,true,2016K2,2026K2
7126,Rørleggere og VVS-montører,7,Håndverkere,71,Byggearbeidere,20483,17293,3190,0.18446770369513676,38640.0,52996.90666666666,54910.0,0.4210662525879918,0.036098207492865075,-422,54910.0,48330.0,55030.0,39.5,35.9,538,19945,0.02626568373773373,10674,6307,3502,0.1709710491627203,6.4,2025,true,2016K2,2026K2
8342,Anleggsmaskinførere,8,"Prosess- og maskinoperatører, transportarbeidere mv.",83,Transportarbeidere og operatører av mobile maskiner mv.,20112,18941,1171,0.06182355736233558,36700.0,50336.08888888888,52530.0,0.4313351498637603,0.04358525184493223,-446,52530.0,46910.0,52760.0,41.1,34.7,855,19257,0.042511933174224345,9870,5334,4908,0.24403341288782815,4.9,2025,true,2016K2,2026K2
3313,Regnskapsførere,3,Høyskoleyrker,33,"Medarbeidere innen økonomi, administrasjon og salg",19625,18620,1005,0.053974221267454325,42260.0,57961.93777777777,62030.0,0.467818267865594,0.07018506244251022,-148,62030.0,60610.0,65760.0,46.6,32.7,12977,6648,0.661248407643312,6478,6363,6784,0.34568152866242036,4.5,2025,true,2016K2,2026K2
2212,Legespesialister,2,Akademiske yrker,22,Medisinske yrker,18690,13503,5187,0.3841368584758942,75340.0,103332.99555555555,107610.0,0.4283249269976108,0.041390500889379345,-117,107610.0,101950.0,116600.0,44.4,34.5,10691,7999,0.5720171214553237,7090,7582,4018,0.2149812734082397,3.8,2025,true,2016K2,2026K2
3112,Bygningsingeniører,3,Høyskoleyrker,31,Ingeniører mv.,17602,16597,1005,0.060553112008194354,46670.0,64010.497777777775,67580.0,0.4480394257553031,0.05576432532386022,-292,67580.0,65250.0,68290.0,44.7,36.2,3168,14434,0.17997954777866151,6801,6212,4589,0.26070901033973415,3.9,2025,true,2016K2,2026K2
5246,Gatekjøkken- og kafémedarbeidere mv.,5,Salgs- og serviceyrker,52,Salgsyrker,17565,11809,5756,0.48742484545685505,25170.0,34522.05333333333,36850.0,0.4640444974175606,0.06743360958830569,354,36850.0,36720.0,37050.0,30.7,16.9,10457,7108,0.5953316253914034,14748,2024,793,0.045146598348989465,4.9,2025,true,2016K2,2026K2
2413,Finansanalytikere,2,Akademiske yrker,24,"Rådgivere innen økonomi, administrasjon og salg",17358,9763,7595,0.7779371094950323,51200.0,70223.64444444444,75000.0,0.46484375,0.06801634397278034,292,75000.0,70000.0,79960.0,43.5,35.4,7708,9650,0.444060375619311,7496,6198,3664,0.21108422629335177,3.3,2025,true,2016K2,2026K2
8331,Bussjåfører og trikkeførere,8,"Prosess- og maskinoperatører, transportarbeidere mv.",83,Transportarbeidere og operatører av mobile maskiner mv.,17210,14180,3030,0.21368124118476728,33510.0,45960.82666666666,48320.0,0.4419576245896748,0.051330089218006636,-112,48320.0,47610.0,48370.0,52.2,28.0,1415,15795,0.08221963974433469,2721,5693,8796,0.5110981987216734,9.3,2025,true,2016K2,2026K2
3412,Miljøarbeidere innen sosiale fagfelt,3,Høyskoleyrker,34,"Yrker innen kultur, idrett mv.",16864,12289,4575,0.3722841565627797,37580.0,51543.05777777777,53580.0,0.42575838211814787,0.039519235180114354,50,53580.0,53380.0,54210.0,42.3,29.9,12383,4481,0.7342860531309298,7725,5778,3361,0.19930028462998103,8.2,2025,true,2016K2,2026K2
2423,Personal- og karriererådgivere,2,Akademiske yrker,24,"Rådgivere innen økonomi, administrasjon og salg",16395,10592,5803,0.5478663141993958,45840.0,62872.10666666666,66670.0,0.4544066317626527,0.06040664985935473,132,66670.0,65830.0,69890.0,45.5,35.0,12232,4163,0.7460811222933821,5774,6171,4450,0.27142421469960354,4.9,2025,true,2016K2,2026K2
1323,Ledere av bygge- og anleggsvirksomhet,1,Ledere,13,Ledere av enheter for vareproduksjon og tjenesteyting,16130,12001,4129,0.3440546621114906,50000.0,68577.77777777777,74000.0,0.48,0.07906675307841882,-263,74000.0,76930.0,73670.0,48.2,35.0,1135,14995,0.0703657780533168,3887,6875,5368,0.3327960322380657,4.5,2025,true,2016K2,2026K2
8322,"Bil-, drosje- og varebilførere",8,"Prosess- og maskinoperatører, transportarbeidere mv.",83,Transportarbeidere og operatører av mobile maskiner mv.,16063,14695,1368,0.09309288873766586,30290.0,41544.41777777777,41440.0,0.36810828656322214,-0.0025134009179357264,-125,41440.0,40290.0,41570.0,43.0,25.5,1520,14543,0.0946274045944095,7093,4377,4593,0.2859366245408703,7.3,2025,true,2016K2,2026K2
1221,Salgs- og markedssjefer,1,Ledere,12,Administrative og merkantile ledere,16055,15323,732,0.047771324153233596,61250.0,84007.77777777777,87940.0,0.43575510204081636,0.04680783525334964,4,87940.0,81490.0,91350.0,48.0,36.6,4788,11267,0.2982248520710059,3887,7275,4893,0.3047648707567736,2.9,2025,true,2016K2,2026K2
3114,Elektronikkingeniører,3,Høyskoleyrker,31,Ingeniører mv.,15771,12335,3436,0.27855695176327533,50000.0,68577.77777777777,70310.0,0.4061999999999999,0.02525923525599505,52,70310.0,66970.0,70770.0,42.3,36.3,1706,14065,0.10817322934500032,7329,5331,3111,0.19726079513030245,2.8,2025,true,2016K2,2026K2
3511,"Driftsteknikere, IKT",3,Høyskoleyrker,35,IKT-teknikere,15733,13071,2662,0.20365695050110943,44810.0,61459.40444444444,65010.0,0.4507922338763668,0.057771395405646686,-148,65010.0,62340.0,65820.0,40.6,35.6,3057,12676,0.1943049640882222,8223,4849,2661,0.16913493929956144,3.2,2025,true,2016K2,2026K2
0310,Menige,0,Militære yrker og uoppgitt,03,Menige,15545,10808,4737,0.4382864544781644,30620.0,41997.03111111111,51670.0,0.6874591770084912,0.23032506424792798,593,51670.0,48250.0,52950.0,21.8,37.0,4245,11300,0.2730781601801222,15261,179,105,0.006754583467352846,1.8,2020,false,2016K2,2026K2
4311,Regnskapsmedarbeidere,4,Kontoryrker,43,Økonomi- og logistikkmedarbeidere,15461,19386,-3925,-0.2024656968946662,38000.0,52119.1111111111,55560.0,0.4621052631578948,0.06601971552341657,-102,55560.0,55780.0,55000.0,45.1,29.8,11619,3842,0.7515037837138607,5958,4342,5161,0.33380764504236465,4.4,2025,true,2016K2,2026K2
9312,Hjelpearbeidere i anlegg,9,"Renholdere, hjelpearbeidere mv.",93,"Hjelpearbeidere i bergverk, industri, bygg og anlegg og transport",15436,13654,1782,0.13051120550754347,34100.0,46770.04444444444,49440.0,0.4498533724340177,0.05708687231903431,-1734,49440.0,44700.0,49640.0,38.4,31.7,1006,14430,0.06517232443638249,8820,3996,2620,0.16973309147447524,5.8,2025,true,2016K2,2026K2
5322,Hjemmehjelper,5,Salgs- og serviceyrker,53,Pleie- og omsorgsarbeidere,15379,11364,4015,0.353308694121788,31620.0,43368.58666666666,45700.0,0.4452877925363694,0.053758111862226565,261,45700.0,45190.0,47280.0,40.5,13.3,11861,3518,0.7712465049743156,8528,3075,3776,0.2455296183106834,8.1,2025,true,2016K2,2026K2
2635,Rådgivere innen sosiale fagfelt,2,Akademiske yrker,26,"Juridiske, samfunnsvitenskapelige og humanistiske yrker",15327,10672,4655,0.4361881559220391,39040.0,53545.52888888888,57060.0,0.461577868852459,0.06563519277966079,-67,57060.0,56530.0,59250.0,42.2,30.8,12359,2968,0.806354798721211,7045,5438,2844,0.18555490311215503,9.0,2025,true,2016K2,2026K2
3312,Kundebehandlere lån og kreditt,3,Høyskoleyrker,33,"Medarbeidere innen økonomi, administrasjon og salg",14964,14569,395,0.02711236186423238,39490.0,54162.72888888889,61560.0,0.5588756647252469,0.13657493377569851,-29,61560.0,58580.0,65800.0,42.7,35.3,7891,7073,0.5273322641005079,7289,4146,3529,0.23583266506281741,4.6,2025,true,2016K2,2026K2
8113,Operatører innen boring mv.,8,"Prosess- og maskinoperatører, transportarbeidere mv.",81,Prosess- og maskinoperatører,14939,12766,2173,0.1702177659407802,53820.0,73817.12,78930.0,0.4665551839464883,0.06926414902125688,-3892,78930.0,75080.0,79350.0,41.1,32.3,1321,13618,0.0884262668183948,7129,5009,2801,0.1874958163197001,5.1,2025,true,2016K2,2026K2
2411,"Revisorer, regnskapsrådgivere",2,Akademiske yrker,24,"Rådgivere innen økonomi, administrasjon og salg",14853,13999,854,0.06100435745410393,48250.0,66177.55555555555,72500.0,0.5025906735751295,0.09553759414907392,-61,72500.0,69190.0,76080.0,44.3,35.6,8252,6601,0.5555779977109001,6131,4854,3868,0.2604187706187302,3.5,2025,true,2016K2,2026K2
3117,"Ingeniører innen petroleum, bergverk og metallurgi",3,Høyskoleyrker,31,Ingeniører mv.,14705,13057,1648,0.12621582293022904,57440.0,78782.1511111111,83360.0,0.4512534818941505,0.05810769094680457,3098,83360.0,75800.0,84910.0,44.3,36.0,2401,12304,0.16327779666780007,5360,6045,3300,0.22441346480788849,2.8,2025,true,2016K2,2026K2
2421,Organisasjonsrådgivere mv.,2,Akademiske yrker,24,"Rådgivere innen økonomi, administrasjon og salg",14307,7900,6407,0.8110126582278481,49870.0,68399.47555555555,70260.0,0.40886304391417694,0.027200858330167943,-92,70260.0,65400.0,75160.0,43.1,32.4,6823,7484,0.47689941986440204,6401,4540,3366,0.23526944852170267,3.8,2025,true,2016K2,2026K2
5312,Skoleassistenter,5,Salgs- og serviceyrker,53,Pleie- og omsorgsarbeidere,13629,11848,1781,0.15032072923700213,29870.0,40968.36444444444,39380.0,0.31837964512889183,-0.03877051149060051,52,39380.0,40390.0,38370.0,39.5,18.5,9150,4479,0.6713625357693155,7422,3230,2977,0.2184312862278964,8.0,2025,true,2016K2,2026K2
3123,"Arbeidsleder, bygg og anlegg",3,Høyskoleyrker,31,Ingeniører mv.,13205,10019,3186,0.3179958079648668,46810.0,64202.51555555555,67520.0,0.4424268318735314,0.05167218785335259,-1,67520.0,65230.0,67640.0,45.6,36.2,503,12702,0.03809163195759182,4579,5084,3542,0.2682317304051496,4.3,2025,true,2016K2,2026K2
1321,Ledere av industriproduksjon mv.,1,Ledere,13,Ledere av enheter for vareproduksjon og tjenesteyting,12907,12780,127,0.009937402190923317,58330.0,80002.83555555555,82500.0,0.41436653523058453,0.03121344921218916,146,82500.0,82580.0,82490.0,49.8,36.2,1841,11066,0.14263577903463237,2501,5472,4934,0.38227318509336017,2.8,2025,true,2016K2,2026K2
1342,Ledere av helsetjenester,1,Ledere,13,Ledere av enheter for vareproduksjon og tjenesteyting,12538,9169,3369,0.3674337441378559,49920.0,68468.05333333333,71440.0,0.4310897435897436,0.04340632633730501,11,71440.0,70000.0,79420.0,49.1,36.5,9506,3032,0.7581751475514437,2334,6120,4084,0.3257297814643484,4.7,2025,true,2016K2,2026K2
3355,Politibetjenter mv.,3,Høyskoleyrker,33,"Medarbeidere innen økonomi, administrasjon og salg",12112,10179,1933,0.18990077610767275,48170.0,66067.83111111111,69530.0,0.4434295204484118,0.05240324724851808,-70,69530.0,66190.0,72070.0,39.5,36.6,4680,7432,0.38639365918097757,6991,4021,1100,0.09081902245706737,4.3,2025,true,2016K2,2026K2
4322,Logistikkmedarbeidere,4,Kontoryrker,43,Økonomi- og logistikkmedarbeidere,11646,6575,5071,0.7712547528517111,39180.0,53737.54666666666,55840.0,0.4252169474221541,0.039124475599431996,906,55840.0,54170.0,56490.0,42.7,34.6,3165,8481,0.2717671303451829,5154,3938,2554,0.219302764897819,4.9,2025,true,2016K2,2026K2
2611,Jurister og advokater,2,Akademiske yrker,26,"Juridiske, samfunnsvitenskapelige og humanistiske yrker",11560,7450,4110,0.5516778523489934,55390.0,75970.46222222221,81670.0,0.4744538725401697,0.07502307622014981,194,81670.0,78330.0,86760.0,41.0,36.6,6545,5015,0.5661764705882353,6097,3516,1947,0.16842560553633218,3.4,2025,true,2016K2,2026K2
2146,"Sivilingeniører (geofag, petro-leumsteknologi, metallurgi mv.)",2,Akademiske yrker,21,"Realister, sivilingeniører mv.",11555,12440,-885,-0.0711414790996785,70090.0,96132.32888888888,94500.0,0.348266514481381,-0.01698002022582379,-3702,94500.0,89580.0,96340.0,47.9,36.8,3111,8444,0.26923409779316315,2889,5054,3612,0.31259195153613156,2.6,2025,true,2016K2,2026K2
1345,Ledere av utdanning og undervisning,1,Ledere,13,Ledere av enheter for vareproduksjon og tjenesteyting,11314,11581,-267,-0.02305500388567483,53150.0,72898.17777777778,75910.0,0.42822201317027275,0.04131546650457363,-89,75910.0,74420.0,77650.0,51.6,35.3,6734,4580,0.5951917977726711,1190,5565,4559,0.40295209474986743,4.0,2025,true,2016K2,2026K2
7114,Betongarbeidere,7,Håndverkere,71,Byggearbeidere,11074,9753,1321,0.13544550394750332,37720.0,51735.07555555555,55690.0,0.4764050901378578,0.07644570732669487,-449,55690.0,50910.0,55740.0,41.1,35.8,144,10930,0.013003431461080007,5172,3933,1969,0.17780386490879538,6.7,2025,true,2016K2,2026K2
3343,Sjefssekretærer,3,Høyskoleyrker,33,"Medarbeidere innen økonomi, administrasjon og salg",10788,8774,2014,0.22954182812856172,38750.0,53147.777777777774,56340.0,0.4539354838709677,0.06006313632847626,-268,56340.0,54620.0,62570.0,46.6,30.5,7601,3187,0.7045791620318873,3553,3701,3534,0.3275862068965517,4.9,2025,true,2016K2,2026K2
5414,Vektere,5,Salgs- og serviceyrker,54,Sikkerhetsarbeidere,10347,10073,274,0.027201429564181367,32240.0,44218.951111111106,46780.0,0.4509925558312655,0.05791744997418924,-61,46780.0,45100.0,47250.0,36.5,21.6,2529,7818,0.24441867207886345,7094,1906,1347,0.13018266164105538,6.4,2025,true,2016K2,2026K2
8131,Operatører innen kjemisk industri,8,"Prosess- og maskinoperatører, transportarbeidere mv.",81,Prosess- og maskinoperatører,9955,9098,857,0.0941965267091669,36220.0,49677.742222222216,59560.0,0.6443953616786307,0.19892727277281885,22,59560.0,56460.0,60140.0,38.9,34.4,1881,8074,0.18895027624309393,5557,2407,1991,0.2,5.2,2025,true,2016K2,2026K2
2412,Finans- og investeringsrådgivere,2,Akademiske yrker,24,"Rådgivere innen økonomi, administrasjon og salg",9954,7401,2553,0.34495338467774617,49500.0,67892.0,73830.0,0.49151515151515146,0.08746244034643258,161,73830.0,69510.0,77500.0,42.9,36.0,4518,5436,0.4538878842676311,4599,3242,2113,0.21227647177014267,3.4,2025,true,2016K2,2026K2
3321,Forsikringsagenter,3,Høyskoleyrker,33,"Medarbeidere innen økonomi, administrasjon og salg",9922,8691,1231,0.1416407778161317,43710.0,59950.69333333333,64580.0,0.4774651109585908,0.07721856761400825,206,64580.0,61210.0,68300.0,42.1,35.2,4495,5427,0.4530336625680306,4815,3075,2032,0.2047974198750252,4.6,2025,true,2016K2,2026K2
2634,Psykologer,2,Akademiske yrker,26,"Juridiske, samfunnsvitenskapelige og humanistiske yrker",9630,6595,3035,0.46019711902956795,47080.0,64572.835555555546,66540.0,0.413338997451147,0.030464272282916705,-2,66540.0,65540.0,73260.0,41.9,35.3,7768,1862,0.8066458982346832,4650,3428,1552,0.16116303219106956,6.3,2025,true,2016K2,2026K2
2431,Reklame- og markedsføringsrådgivere,2,Akademiske yrker,24,"Rådgivere innen økonomi, administrasjon og salg",9539,6174,3365,0.5450275348234532,42810.0,58716.29333333333,60890.0,0.4223312310207896,0.03702050220245523,161,60890.0,59500.0,64970.0,38.7,31.9,6092,3447,0.6386413670196037,5865,2568,1106,0.11594506761715065,4.2,2025,true,2016K2,2026K2
4224,Hotellresepsjonister,4,Kontoryrker,42,Kundeserviceyrker,9492,6891,2601,0.3774488463212886,27690.0,37978.37333333333,40590.0,0.465872156013001,0.06876615393041252,-447,40590.0,40260.0,41400.0,35.4,21.3,6205,3287,0.653708386009271,6677,1871,944,0.09945217024863043,5.4,2025,true,2016K2,2026K2
